,q0(theta)
10342,-0.9402917150186998
10343,1.8255065402410084
10344,-0.9631224195679016
10345,-0.7976398752299783
10346,1.8682269955330384
10347,-0.7565220168011668
10348,-0.6073898580430095
10349,-0.9668251058439258
10350,-0.9774211535867458
10351,-0.649595789833291
10352,1.9848414389147793
10353,0.056156506129419664
10354,1.9538077236216442
10355,1.642645170909175
10356,1.887879150282803
10357,1.656568844626377
10358,-0.697144126769788
10359,-0.9470361964461177
10360,1.580390286399348
10361,-0.9907171723832482
10362,1.7482477397518519
10363,0.9597181478152765
10364,-0.6881443790344919
10365,1.87955436995177
10366,1.7484057292978772
10367,-0.6886784682924545
10368,-0.7969340634655607
10369,1.961781088763386
10370,1.992537837017187
10371,-0.8279955333263039
10372,-0.713417934923948
10373,1.7061121450861694
10374,-0.6695082887015171
10375,1.7983352355905684
10376,-0.6783320142805698
10377,-0.7745690020073835
10378,1.5688034105505593
10379,-0.9979176897843062
10380,1.908489189694808
10381,-0.7956781577922066
10382,1.9765042592835655
10383,-0.669140346585698
10384,-0.9685070927824869
10385,-0.9892382570912011
10386,1.8386680388065173
10387,1.8322914606421759
10388,-0.9065332821798258
10389,-0.9487604131269329
10390,-0.7141978129132651
10391,-0.8245608589128659
10392,0.0046950182373569896
10393,-0.9359685479309382
10394,1.9042617911273285
10395,1.876339940645867
10396,-0.8668295276737809
10397,1.7018547742052301
10398,1.9464477463911083
10399,0.9493179480970787
10400,1.9452146866831808
10401,1.8783992265495544
10402,1.7916451488844516
10403,1.9855982594216213
10404,-0.9217063816741004
10405,1.6271897055336082
10406,1.9760475105966522
10407,1.5781398744326112
10408,-0.9224428789101599
10409,-0.767710443071595
10410,0.9898392047693416
10411,-0.7009037051014066
10412,0.9890043691464268
10413,1.742427016506263
10414,1.9368663150280214
10415,-0.9384186568051256
10416,-0.694325178230492
10417,0.9780051051036719
10418,1.976749302502403
10419,1.9084542972343923
10420,-0.8041300048816445
10421,1.9320648698431078
10422,-0.6748640436226729
10423,-0.948498284756437
10424,-0.7052268212666055
10425,-0.9468132917923167
10426,1.869551969750072
10427,1.8427470299901492
10428,-0.8810269138091514
10429,0.9681066781662039
10430,-0.6194167129703749
10431,-0.7777523090113784
10432,1.8322851730846181
10433,-0.9434397257970742
10434,-0.5658484286083021
10435,-0.9762114529021766
10436,-0.8160722567093084
10437,-0.7966065410976791
10438,-0.880788842446844
10439,-0.9655221169790442
10440,-0.9525138869573744
10441,1.9425719500786824
10442,-0.8946754850041384
10443,-0.8549394198268541
10444,1.6105843909345536
10445,-0.9933570542908792
10446,1.5990524540683086
10447,-0.8025353156486187
10448,-0.8850111846844817
10449,1.9617675672127382
10450,0.9853642612147927
10451,-0.8354442879575963
10452,-0.942406576603045
10453,1.8960570545344264
10454,1.6846938659339654
10455,1.6873711480359712
10456,0.048708266675317545
10457,-0.8271576979476563
10458,1.9003571705860312
10459,1.7803109828424697
10460,1.8403960636057426
10461,-0.6142042900061393
10462,-0.6043288995121457
10463,-0.6399971629953876
10464,1.667293962333636
10465,1.6562521998883177
10466,1.7167100172345142
10467,1.5803407737711859
10468,-0.6419132026070404
10469,-0.884928686646418
10470,1.7291080472071885
10471,-0.9540798656430568
10472,-0.5811588143023856
10473,-0.9776923322846393
10474,0.012075368688554109
10475,-0.8024119555692643
10476,0.9721071992752434
10477,0.9784997940123841
10478,1.8659113935444116
10479,-0.6148727852420455
10480,1.9209989158759269
10481,1.7796131003481435
10482,1.8835938049795535
10483,1.806423856635999
10484,1.7023291898575474
10485,-0.7123738381676404
10486,-0.9791981497813474
10487,1.9930499841881602
10488,0.05594208779706881
10489,1.6601958982117424
10490,0.062319528863030944
10491,-0.7299111076909366
10492,1.920220525405733
10493,1.7191661516563677
10494,1.8569862923997333
10495,-0.9461928182952066
10496,1.9407818718780905
10497,-0.7701937494224553
10498,1.6498369752610464
10499,1.7898033076117768
10500,1.8207974065333214
10501,1.7400013316161318
10502,-0.6720967407071078
10503,1.775120414975939
10504,1.9266933492558123
10505,-0.6603686486627506
10506,1.5907289306756542
10507,1.629846925241121
10508,-0.5745649921992508
10509,1.5964991280576568
10510,1.945339257634902
10511,-0.7316636382378745
10512,1.5927907697828665
10513,1.8360725732041114
10514,1.65335558422129
10515,-0.6983762284121375
10516,0.0066760510107291785
10517,1.6931327430124123
10518,1.8699033860358827
10519,-0.5656135315424061
10520,-0.7060491153571502
10521,-0.9016051206639407
10522,1.965638344580273
10523,1.8584058492355306
10524,-0.7055041642468484
10525,1.8556925972145906
10526,-0.9672950989365062
10527,-0.5959249808094252
10528,-0.8482182429203469
10529,1.5707269213205095
10530,-0.9667413889764486
10531,-0.8424366263051862
10532,0.9607356240526558
10533,1.7828630337159452
10534,-0.6729267910546444
10535,-0.838008993979563
10536,-0.8120482195327227
10537,1.882981975122945
10538,-0.9744694902778024
10539,-0.749749856106166
10540,-0.9683652732784801
10541,1.9551282429676284
10542,-0.9887260555284727
10543,-0.7060870549341802
10544,-0.8413490444212248
10545,1.9243491435173121
10546,1.7707081525070745
10547,-0.9976033447446174
10548,0.9476605952721694
10549,-0.9482959339695958
10550,-0.5761481387505563
10551,-0.6800796551154236
10552,-0.8586568178611622
10553,1.5812891087585585
10554,1.810145053392688
10555,1.7555229439826956
10556,1.6181551846064537
10557,-0.8043095813979843
10558,-0.7876815197457308
10559,-0.8462097801337629
10560,1.9271674268234966
10561,1.7433390377923272
10562,-0.6114741480404734
10563,-0.8686908854440826
10564,1.9453498950089951
10565,1.8177418550027442
10566,-0.7150105126489694
10567,1.933011433176962
10568,-0.6104512485434187
10569,1.9455356057345294
10570,1.9769763131181035
10571,1.664862591102725
10572,-0.9979903757475884
10573,1.9403304244042079
10574,1.6036288764011981
10575,-0.8374744233424439
10576,1.6060226721924997
10577,0.0013072823525082432
10578,-0.9031436360173627
10579,1.811063691594106
10580,-0.8378652643612299
10581,1.6378887469073022
10582,-0.998723333906013
10583,1.987119713949695
10584,1.742449888970093
10585,1.5971526642446405
10586,-0.9446825682082578
10587,1.6805988873762048
10588,-0.803065919520074
10589,-0.6916015820577869
10590,1.8854701427266456
10591,-0.9040754382320493
10592,-0.8449207024567998
10593,-0.681298133751278
10594,1.7361346235615318
10595,1.9331115141144088
10596,1.9618270068754589
10597,1.9066908738353383
10598,1.7111710721609454
10599,-0.7991573683149479
10600,1.8738806226508746
10601,-0.8696084831848824
10602,1.6847243125522466
10603,-0.649199498672251
10604,-0.7329232046583297
10605,1.6731576730854405
10606,-0.7330065696772465
10607,-0.8824976239675176
10608,-0.6793883575705766
10609,1.8756192178916729
10610,-0.767842639649893
10611,-0.9648618312203934
10612,1.942474062683505
10613,1.7368936364883147
10614,-0.9572433543730585
10615,1.9028935464318368
10616,1.6804645026610234
10617,0.01655617158046962
10618,-0.9251635594393265
10619,-0.7529670711255181
10620,-0.9582617909333435
10621,1.6925041267301886
10622,-0.6842109024378407
10623,1.7476497881437283
10624,-0.7887803412588656
10625,0.03417652937090854
10626,-0.8006892465671241
10627,-0.7010546246652081
10628,-0.6826831399356298
10629,-0.9825105077528903
10630,1.918631696377117
10631,1.8199233737729454
10632,-0.8559433229721399
10633,1.8915477971736991
10634,1.815147002329962
10635,-0.8904911101389749
10636,1.9746609888813007
10637,-0.7787971504346187
10638,-0.6527225083489242
10639,1.899949591073126
10640,1.6766072872087896
10641,-0.9404583351136435
10642,-0.8864314085049422
10643,1.6649726194072474
10644,-0.6941603582439557
10645,-0.8119320442908015
10646,-0.9257826826646745
10647,1.9560002883869545
10648,1.747744974620139
10649,1.8920110029538288
10650,1.7280995345625934
10651,1.9609161737744576
10652,-0.7454127836455148
10653,-0.741585666264084
10654,-0.9932957914143868
10655,-0.6453632095371005
10656,1.7674897645710177
10657,-0.6716982472812327
10658,1.8733802875730379
10659,1.6091670677780274
10660,0.03521365273852022
10661,1.6204424354281612
10662,-0.9664306976392285
10663,0.028098524372787714
10664,-0.7794463480795625
10665,1.7095462591904205
10666,-0.8205486895585326
10667,-0.7288953991169689
10668,1.7880879860196197
10669,1.6856565097421283
10670,1.927286101854382
10671,-0.565460742510548
10672,0.03331186313988731
10673,-0.8586912645095227
10674,1.882543843976764
10675,-0.7030481480466378
10676,-0.7685567774523319
10677,1.583588816761598
10678,-0.9385658253810488
10679,1.9666205961031153
10680,1.9290086604778562
10681,-0.5764073487738645
10682,1.8449894427853923
10683,1.7902160250609354
10684,-0.5662691503938151
10685,-0.7073077652329631
10686,-0.5883895877113029
10687,1.9239374845461565
10688,1.589319524896198
10689,1.9314169726401635
10690,-0.8919663776958402
10691,-0.8173365649009521
10692,1.6294836883555925
10693,-0.9779838263892382
10694,1.8316205386972073
10695,-0.6880118737100183
10696,-0.7148657372089283
10697,1.6390412863890385
10698,1.7463216344957517
10699,-0.7762958169053799
10700,-0.7845448629222798
10701,1.8916778801006944
10702,-0.7173861312520691
10703,-0.6825654503483138
10704,0.009533289654450938
10705,-0.7191336889866403
10706,-0.8175868672406985
10707,-0.7988590938262466
10708,1.976346376318154
10709,1.9446225235642791
10710,1.8982002671280833
10711,-0.8855954307382927
10712,-0.9027884769959653
10713,1.8733176277970822
10714,-0.674536835947812
10715,-0.7985029784039619
10716,-0.8601143000216885
10717,-0.8847389859100159
10718,1.9552379165906684
10719,1.8742601909313763
10720,0.992021650097701
10721,-0.9272016894896246
10722,-0.6627056081885278
10723,1.8606428261685455
10724,-0.7013692613268364
10725,1.9629476581465561
10726,-0.8549073978328791
10727,1.9194324217980185
10728,-0.91134146436074
10729,1.7754128888065528
10730,-0.9142216469942737
10731,1.9130977671598535
10732,1.5845161669896792
10733,1.6430646848620643
10734,1.9133139437722455
10735,1.9694324245335204
10736,-0.9107563441668547
10737,-0.802396360639183
10738,-0.8356229152313626
10739,-0.6397488650747042
10740,1.6565451230206285
10741,1.8971380146490655
10742,1.9142510913462663
10743,-0.8736468941734701
10744,1.7313534196447822
10745,-0.9329003312477728
10746,1.854214461606793
10747,1.7515516426846383
10748,1.7666210165253577
10749,1.6885962889287824
10750,-0.7169799065994652
10751,1.7127912153684404
10752,1.8355424095008226
10753,1.9104465578902146
10754,-0.8149717215246388
10755,1.729089131684371
10756,0.05589737792463233
10757,1.9813654204313091
10758,0.01048150291651027
10759,-0.7847236351633667
10760,1.9009690877945118
10761,1.7319458701678545
10762,1.7623318462438626
10763,1.8816985106260713
10764,0.9959211491549902
10765,-0.9483625228356081
10766,1.927799988305881
10767,1.9939464068732378
10768,0.9758439459229219
10769,-0.8828506542246175
10770,-0.8796593771299057
10771,-0.8407465681330603
10772,-0.5801317803817223
10773,-0.8108982973730418
10774,0.016567585076551875
10775,1.9113031881154352
10776,1.821279117644944
10777,1.8682064807620036
10778,1.6787694420679962
10779,-0.9798265556768723
10780,-0.9540913898272594
10781,-0.9121570468591511
10782,1.5816882032725719
10783,-0.9644411137698022
10784,-0.9701308233062539
10785,1.9026737819445876
10786,1.7548510458119073
10787,-0.8366370467364265
10788,1.805656461170065
10789,1.6686244821910172
10790,-0.7769366174538667
10791,0.04588354288382091
10792,-0.8829294743111749
10793,1.9511732197990472
10794,1.7247214568368177
10795,-0.7176884840884571
10796,-0.984141800872672
10797,1.7644882100577504
10798,1.7814433864827197
10799,0.01585014417063491
10800,-0.8205273983341587
10801,-0.8641153383113849
10802,1.799811661487226
10803,-0.8629568091647768
10804,-0.6670510657741994
10805,-0.8837683526519902
10806,1.645294938144231
10807,1.8449110839883
10808,1.831821109113137
10809,1.83979169682872
10810,0.9570092641498631
10811,0.008185983521021338
10812,1.565036418042661
10813,1.9810146437168692
10814,-0.6220136016974581
10815,1.9986289785802427
10816,1.989905417648384
10817,1.9951271233767796
10818,-0.5831928795519514
10819,1.9946095869355382
10820,1.7802061676150411
10821,1.7500051272932757
10822,0.0214381330034169
10823,-0.6403514823838978
10824,1.9859396705768921
10825,1.7337023515989565
10826,1.8944887700978053
10827,-0.9332331087814054
10828,-0.8597222613920051
10829,-0.6527939669480997
10830,1.8021069799422877
10831,-0.6858299398831506
10832,-0.7351956198047646
10833,-0.6250962358271741
10834,1.9730302053473887
10835,1.5838480805817239
10836,-0.8631310147076064
10837,1.7704505494570628
10838,-0.9529766299623613
10839,1.9570900333913408
10840,1.9249785331653555
10841,0.033579562274576896
10842,0.9443540804758929
10843,-0.9836385866399864
10844,0.0013218337736952725
10845,1.806128264728812
10846,-0.5884044556069871
10847,0.006848270635650258
10848,0.04306298887659109
10849,-0.8043553266403374
10850,1.6629488757912425
10851,-0.8745489187445556
10852,-0.6318117221758213
10853,1.8439377207264585
10854,1.7890876216809206
10855,-0.7344961160145762
10856,1.8759831209098872
10857,1.9446227921803294
10858,-0.8778971004941013
10859,-0.6047325048110689
10860,1.6401960643528692
10861,1.5944090575357468
10862,0.9582783687782801
10863,1.9848749327074693
10864,-0.7752809280421141
10865,1.6337047175733503
10866,1.789548270499666
10867,1.8955768820566823
10868,1.6138051143573124
10869,-0.9398478946679446
10870,-0.8249572951304569
10871,0.9908362796991209
10872,1.8912060245018605
10873,-0.710542888865721
10874,1.9682034844691705
10875,1.876592443144731
10876,-0.8776464506443439
10877,1.8604890712103155
10878,1.9854635536062786
10879,-0.7140652955091942
10880,1.9147825937329614
10881,1.9615591571959048
10882,1.6518499870147718
10883,0.9745344646789912
10884,-0.9416148426396882
10885,-0.7301250569060855
10886,1.7972003528108143
10887,1.987028542339997
10888,0.056430356940225045
10889,1.6720643326899463
10890,1.9929695575226964
10891,-0.817971303826241
10892,1.749906127249611
10893,-0.762707707739179
10894,1.9626927365492173
10895,1.610151940263527
10896,-0.846573752417549
10897,0.032941109793310934
10898,1.8879538938509892
10899,-0.8276286932458016
10900,-0.7009233260435623
10901,-0.9312361442424196
10902,-0.7726476393209595
10903,1.7504226825064502
10904,1.950746761113975
10905,-0.7843726874937547
10906,-0.7219497158475827
10907,0.9451440360142971
10908,-0.8662506571867848
10909,1.8271965090786668
10910,-0.9603988328701359
10911,-0.7297688448925068
10912,1.8341530775914903
10913,1.993289783972837
10914,-0.6966931597209414
10915,1.9044659460332036
10916,0.05477471203864482
10917,-0.8767821245150297
10918,-0.8372010196572036
10919,-0.6875129427492299
10920,0.9781285352690079
10921,-0.6150290319301379
10922,-0.8681273529065138
10923,1.6552546725489456
10924,0.9843184301916095
10925,1.5755860960235357
10926,1.6371950111896012
10927,-0.6630398548254357
10928,1.5871528202759042
10929,1.7163584332965602
10930,-0.8876359557668737
10931,-0.6208273480909828
10932,-0.7019486344444943
10933,0.011463622768061205
10934,-0.7774044753305869
10935,1.695896418540309
10936,-0.7813934688345913
10937,1.8615726425381083
10938,-0.7280011246731481
10939,-0.8291822514576642
10940,1.8860412081877564
10941,1.566810519751647
10942,-0.9399803057125004
10943,1.9908038862508577
10944,-0.7977170600122885
10945,1.9542041912947015
10946,-0.916141312701202
10947,1.9307162373133393
10948,1.7235929990886354
10949,-0.8300729874418027
10950,1.7942047721181296
10951,1.6349616871931614
10952,-0.8609593300664004
10953,1.7450993850396053
10954,1.886675088593743
10955,-0.9178740801012855
10956,-0.5669969656364898
10957,-0.7874287114880889
10958,0.9533158266037278
10959,-0.6745888995470756
10960,-0.7801988792635104
10961,-0.9180807161120964
10962,1.838366976119196
10963,-0.9626030279327106
10964,1.8951227343384516
10965,0.9597373651369782
10966,-0.9089340164915014
10967,1.9177175873913386
10968,1.8333315979674953
10969,-0.8014769400245815
10970,1.6974747182020171
10971,-0.5841084830565104
10972,-0.7999198047853325
10973,1.6254905175551
10974,-0.7057351828724168
10975,-0.574024071244782
10976,0.9588634124150237
10977,-0.8841878413549621
10978,-0.7879237768421739
10979,-0.8756762965782688
10980,1.694809600189902
10981,-0.7588988307567659
10982,0.023652877910977255
10983,1.9373714517933731
10984,-0.7063169598173135
10985,1.8631238176109408
10986,1.641985859984418
10987,1.9284908992693812
10988,-0.7696199724467178
10989,1.7149361191594625
10990,1.7747748262473904
10991,-0.7718198596105164
10992,1.794740656560939
10993,-0.8556951070696283
10994,-0.906262242213809
10995,0.037297765801814174
10996,1.9668365687657388
10997,-0.5881840376120363
10998,-0.8199385313978764
10999,-0.9813603933516263
11000,-0.9918429219582703
11001,1.7051072449311138
11002,1.6437858856059007
11003,-0.8878268089658726
11004,1.7674017823559816
11005,1.7248664621410408
11006,-0.9616893703953359
11007,-0.7309101314615596
11008,-0.9647191423534566
11009,-0.7946450593101442
11010,-0.7681056494620748
11011,-0.7046111863398169
11012,-0.6214004979595283
11013,1.615189413036027
11014,-0.8480802401463668
11015,1.852095677572636
11016,-0.8158873584412223
11017,-0.6124902208563887
11018,-0.699051238258142
11019,1.9947107076691843
11020,-0.9807461207852824
11021,-0.9253566693538264
11022,1.793755014154647
11023,1.759753249573948
11024,1.566524971399767
11025,-0.7570562187393256
11026,1.9974054010814846
11027,-0.7221319163753751
11028,1.8913844122663142
11029,1.7240832477359882
11030,1.968273891427675
11031,-0.7601886737308479
11032,-0.9821438536752851
11033,-0.8937391040537251
11034,1.9938397823133422
11035,-0.9342886891258496
11036,-0.7010113380540692
11037,-0.8316285914091057
11038,1.7879186672964296
11039,1.9169551760690695
11040,-0.857941520690294
11041,-0.9009252485166203
11042,1.5743332134473378
11043,1.5944373609635139
11044,-0.7401749100220157
11045,1.9172862908554802
11046,1.6912657471982908
11047,-0.7996531324046454
11048,1.8568115964286591
11049,0.0029901418646781446
11050,0.9563640657665795
11051,-0.9768367100694505
11052,1.5691801531261649
11053,-0.5827428943111108
11054,-0.657510771642047
11055,1.8684816966119564
11056,0.010776444066992356
11057,-0.8773108001599254
11058,-0.5666836871430176
11059,1.8475088579270866
11060,-0.6664561233038202
11061,-0.9147194033199806
11062,1.6816879754282583
11063,1.7772680844337765
11064,1.5650990930972732
11065,1.814660672645066
11066,1.9532729293205064
11067,1.981263100492194
11068,1.8975440960288166
11069,-0.6863801645050033
11070,1.5834140740170515
11071,-0.7489083362351163
11072,-0.887258397964655
11073,-0.7945652897503638
11074,1.958192138529133
11075,1.7545373551258086
11076,1.8237661586842566
11077,1.996460148901176
11078,1.9788223032790777
11079,0.9779277514308048
11080,-0.9809828639061153
11081,-0.8915651264701253
11082,0.9533710743311816
11083,-0.9247401167205989
11084,-0.6182025469736613
11085,-0.8108749113375401
11086,1.7276831430896986
11087,-0.6584772273477457
11088,-0.7977504850341925
11089,1.6296148654217781
11090,1.7384512548249296
11091,-0.8720018049267083
11092,1.8868978713179785
11093,1.8807280645411
11094,-0.9610817125017636
11095,1.975565881233678
11096,-0.939312043373543
11097,-0.6296161245892654
11098,1.7167557046516284
11099,1.8979118307726652
11100,1.9591104613251253
11101,-0.9885320968484429
11102,-0.9202991222358091
11103,1.6780173048810345
11104,1.959473507791148
11105,1.8585518924733813
11106,1.8835621056173062
11107,-0.8346913991795359
11108,1.9155268679933637
11109,0.9850755382744975
11110,-0.8126960057038768
11111,1.6916131404462085
11112,1.7474055535326558
11113,1.9614110961664282
11114,-0.7056529580713766
11115,-0.8127403827452517
11116,1.7856605744037863
11117,-0.6229617271361637
11118,-0.9773481152813887
11119,-0.7862419221655242
11120,-0.9938808802121731
11121,1.9467253230827053
11122,-0.6956484849522002
11123,1.706001410618397
11124,1.9042006048267708
11125,-0.9261705951870156
11126,1.6603180075498436
11127,1.733405422133511
11128,1.5907468494165988
11129,-0.9700913991201592
11130,1.9718311836714082
11131,1.9083887546432579
11132,1.9082283795883246
11133,1.9512983786715548
11134,-0.7266744348112
11135,-0.6702183921471213
11136,-0.9789165471308894
11137,-0.6463489952462078
11138,-0.705089361994294
11139,1.812011686423575
11140,1.9604031258950871
11141,-0.8351042350348475
11142,1.8454668250196609
11143,1.6053484055385832
11144,-0.6838802246368169
11145,0.9398067934061634
11146,-0.7830911051931632
11147,1.914638203793443
11148,1.6882786946351112
11149,1.9203807633739156
11150,-0.6081853276201513
11151,0.9379541978019621
11152,1.8836200612409997
11153,1.9561934410985309
11154,1.9614546933238215
11155,0.0521064973893972
11156,1.9272673035801582
11157,0.026029764066556018
11158,-0.8033842648681259
11159,-0.8289528458390082
11160,1.9865626881451819
11161,1.9810774037695775
11162,-0.8889665407660688
11163,1.9240133405185973
11164,-0.7035474069725847
11165,-0.8572363256126654
11166,-0.9135383324260125
11167,1.8364433569652037
11168,1.8665283602502984
11169,-0.6132513680701136
11170,-0.9961235084799208
11171,-0.7772628047225413
11172,-0.5772721269434864
11173,1.7802037998725546
11174,-0.9121544351534284
11175,-0.8585635171909205
11176,-0.8021281748840061
11177,-0.8822551267341681
11178,-0.808271333277018
11179,1.5799275378525275
11180,-0.7108719802596773
11181,0.9437220843096219
11182,-0.5953357738343024
11183,1.7789741072631362
11184,-0.8743807912213897
11185,1.9250131526300052
11186,1.9977945046004661
11187,0.03536613083280777
11188,1.7955199984088472
11189,1.9403614480541869
11190,1.942821645041965
11191,1.8039449838949413
11192,-0.6472289824711568
11193,-0.9760337466360264
11194,-0.6402226029290204
11195,1.7549300138187707
11196,-0.7515886946133823
11197,-0.7327693894535168
11198,-0.7810337711556895
11199,-0.8735074105867869
11200,-0.9361842349968577
11201,-0.863758592845863
11202,1.6193083706864277
11203,-0.8264641758621611
11204,-0.8160866149008907
11205,-0.7412195308938724
11206,1.924876650501388
11207,1.6639275218537894
11208,1.8102648685381608
11209,-0.9757960275753867
11210,-0.8698433419479865
11211,-0.6357107272803182
11212,-0.9907242838656773
11213,1.7430599654729766
11214,1.8357666826111354
11215,1.8776717381907764
11216,1.9805560091018322
11217,-0.5781028505817665
11218,-0.6396012411402136
11219,1.7682672051403447
11220,-0.6914223989371953
11221,1.9491492304983078
11222,-0.9889498050691614
11223,1.7497444716490742
11224,1.8706496964020713
11225,1.8862300094242004
11226,1.8171952844518084
11227,1.854709174430346
11228,1.7532558421218538
11229,-0.7848372908217736
11230,1.9727451740315787
11231,-0.7196575547018182
11232,1.576480428493466
11233,-0.7750794200438836
11234,0.06033630120186639
11235,-0.6536134812867266
11236,-0.8968592108665272
11237,-0.6132118151385207
11238,1.7485952917085774
11239,-0.5837368529640877
11240,0.035639691070650806
11241,1.728694002105121
11242,-0.7717334053667132
11243,0.05463633890626544
11244,1.7956905554435039
11245,1.764531943630636
11246,1.7025711136752852
11247,1.5846407734407457
11248,0.9719589499132444
11249,0.058053341881249436
11250,-0.7005185754445847
11251,1.9888981405751183
11252,-0.8804857325879865
11253,-0.7123699066064819
11254,1.757704834958012
11255,-0.8295045290586479
11256,-0.9206085965163996
11257,-0.8035680413604922
11258,1.6259134641815158
11259,1.579034964377208
11260,-0.9064005815063504
11261,-0.9292132809198984
11262,-0.6789900692641921
11263,1.86480260796558
11264,1.9373484485877073
11265,-0.986074566428324
11266,-0.9466735136600284
11267,1.7990826540510951
11268,-0.9430220487280536
11269,-0.719784129854823
11270,-0.7979621061505279
11271,-0.7761217026623421
11272,-0.701498975360123
11273,-0.9788893925875077
11274,1.8432883300776248
11275,-0.6179320806063964
11276,1.721870444102044
11277,1.9247684262319424
11278,-0.6740682332776518
11279,1.7463317979818582
11280,-0.9447783478818722
11281,-0.7955635990270162
11282,-0.8649986136153638
11283,1.9147996365448525
11284,-0.8191048385496111
11285,1.8639736941606837
11286,1.9338435080554066
11287,-0.9674988043905203
11288,1.7438566568118004
11289,-0.9606808625980057
11290,-0.7823346100325982
11291,-0.5727471539639728
11292,1.6850214014053635
11293,1.8750741188145206
11294,-0.9353815420500216
11295,1.99272261633881
11296,1.6834413119913594
11297,-0.8272807245875395
11298,-0.9058987747661487
11299,0.9572925871673118
11300,1.6590499146347035
11301,1.6539144284561647
11302,1.7852806907462557
11303,1.7834482116819603
11304,0.04614610644230206
11305,-0.735611704656203
11306,1.646208829297621
11307,-0.9097421605090796
11308,1.71699090479094
11309,1.768836525729383
11310,1.8728326974660765
11311,1.91630683561427
11312,-0.642955915118509
11313,-0.9040366904387507
11314,-0.7758098998248416
11315,-0.9896759862054886
11316,-0.6076230296254955
11317,-0.9690464984745142
11318,1.5765862990374027
11319,1.9141447262418425
11320,1.9623237666123767
11321,-0.6547019240614518
11322,-0.9849835625497112
11323,1.6888669353084804
11324,1.9686940876827705
11325,1.8025641744603662
11326,-0.7810731561036165
11327,1.9612102874238282
11328,1.910213969695921
11329,-0.9924658980728825
11330,1.7161889913773727
11331,1.7004754356737624
11332,-0.7981845928520273
11333,1.7343387288455134
11334,1.8271273303277262
11335,1.9213702718045993
11336,1.9986308376451825
11337,-0.6766238534360481
11338,-0.9368489733713969
11339,1.6106833473818847
11340,1.6338866117181186
11341,1.5684467828566078
11342,1.5744308505397495
11343,-0.967294005678242
11344,-0.6117531028910181
11345,1.8195899946118625
11346,-0.8837802267154594
11347,1.7168421610974427
11348,1.6581037802989775
11349,1.9044460819504254
11350,1.9179864389954795
11351,1.976132679618831
11352,1.9864236526799124
11353,1.6779582429956579
11354,1.984794798710452
11355,1.6008583312021774
11356,-0.6506976767027127
11357,1.931942483073108
11358,0.062442951177222504
11359,1.8773190960273716
11360,0.03401767750636086
11361,1.892878328621833
11362,1.9399214571657801
11363,-0.9860570306912436
11364,-0.824403325863889
11365,-0.6732899395077631
11366,-0.8603758547114546
11367,1.9058864488784986
11368,-0.5882904514264711
11369,1.834262225586069
11370,-0.8196461071065139
11371,1.8722130170305138
11372,-0.6844902306820587
11373,-0.9820614557759244
11374,1.6750459674831877
11375,-0.7165749153163168
11376,-0.5816287051115734
11377,1.7327283842238983
11378,-0.9160390868997603
11379,-0.5893105123083883
11380,1.9836834055981796
11381,-0.8756781995899131
11382,-0.778575265132594
11383,-0.9417681592834631
11384,1.8415024280725583
11385,1.888691791136072
11386,-0.8272844040838755
11387,-0.7825222847305584
11388,1.9892930503998103
11389,-0.9505852714355124
11390,1.6613569450217303
11391,1.7890209923841423
11392,1.9358137792873715
11393,-0.8588763292800666
11394,1.6557043541541567
11395,1.9381660274277803
11396,1.589152908357432
11397,1.9263495370571064
11398,-0.8385464219200235
11399,1.819845815542162
11400,1.7124699425663765
11401,-0.9409823358835068
11402,1.5985134210743925
11403,0.017086078628572657
11404,-0.9031394637856894
11405,0.9493956077932837
11406,1.8962777518639018
11407,-0.5780445895280331
11408,1.9009221973207475
11409,1.8725127831388637
11410,1.7679464519590395
11411,1.9242398441088728
11412,1.5777994321397775
11413,-0.7484182377626208
11414,-0.8777109778567806
11415,1.9614901934208107
11416,-0.7591817393453476
11417,0.9372477439295188
11418,1.7781636318534515
11419,-0.7912307886346284
11420,-0.981968854532154
11421,1.6699634928301121
11422,-0.5660758990399564
11423,-0.8514294735661289
11424,1.9780718029252258
11425,-0.6152198676761781
11426,-0.71574386645879
11427,-0.7129599174328387
11428,-0.9999717759668316
11429,-0.7194547857751497
11430,1.6119186779757453
11431,1.9484247207342564
11432,-0.7938397230854457
11433,-0.5760311624829614
11434,-0.9224691896911007
11435,1.8063001562022043
11436,1.8604473901074479
11437,-0.9337968022640211
11438,-0.6677739079373582
11439,-0.760341383190053
11440,-0.8691573897555068
11441,-0.7388827481228849
11442,-0.8265020296481805
11443,1.8421087449358067
11444,1.8405177298772772
11445,1.9036566053485686
11446,-0.719227110309232
11447,-0.8833301557387545
11448,-0.7224438070884699
11449,1.9572126129110414
11450,-0.6379972967944516
11451,1.8418504742387518
11452,1.7201608361004055
11453,1.5803175105452898
11454,1.9568318464869727
11455,-0.8448581277105356
11456,-0.7800689042328426
11457,1.9348039782716921
11458,-0.6358081577988162
11459,-0.8977236067706411
11460,-0.9211685995365942
11461,-0.9337583342692194
11462,1.6996383074566286
11463,-0.5976857684773923
11464,1.767301051895442
11465,1.893395689226782
11466,-0.8334802145367225
11467,-0.7969112503317007
11468,1.7700618815508344
11469,-0.9634293101236581
11470,-0.7947641671423867
11471,-0.9701738418821301
11472,-0.769928843584068
11473,-0.9778243350387974
11474,1.8520632946149143
11475,1.742382285698405
